Simulation Iteration Time Var1 Var2
8.00000 4.00000 0.0104526 99.0000 97.0000
9.00000 4.00000 0.00873880 97.0000 101.000
10.0000 4.00000 0.0184959 98.0000 99.0000
1.00000 5.00000 0.0141283 98.0000 98.0000
2.00000 5.00000 0.00545944 99.0000 96.0000
3.00000 5.00000 0.0138220 98.0000 98.0000
4.00000 5.00000 0.0205247 97.0000 100.000
5.00000 5.00000 0.00957395 100.000 94.0000
6.00000 5.00000 0.0225428 98.0000 98.0000
7.00000 5.00000 0.0122683 98.0000 98.0000
8.00000 5.00000 0.0152957 99.0000 96.0000
9.00000 5.00000 0.0116159 97.0000 100.000
10.0000 5.00000 0.0194438 98.0000 98.0000
1.00000 6.00000 0.0219406 97.0000 99.0000
2.00000 6.00000 0.00694978 99.0000 95.0000
3.00000 6.00000 0.0148331 97.0000 99.0000
4.00000 6.00000 0.0232979 96.0000 101.000
5.00000 6.00000 0.0171537 100.000 93.0000
6.00000 6.00000 0.0241438 98.0000 97.0000
7.00000 6.00000 0.0147566 98.0000 97.0000
8.00000 6.00000 0.0188543 99.0000 95.0000
9.00000 6.00000 0.0147224 97.0000 99.0000
10.0000 6.00000 0.0228099 98.0000 97.0000
1.00000 7.00000 0.0267318 96.0000 100.000
2.00000 7.00000 0.00709159 99.0000 94.0000
3.00000 7.00000 0.0212515 97.0000 98.0000
4.00000 7.00000 0.0284030 96.0000 100.000
5.00000 7.00000 0.0210166 100.000 92.0000
6.00000 7.00000 0.0325095 98.0000 96.0000
7.00000 7.00000 0.0183571 98.0000 96.0000
8.00000 7.00000 0.0226574 99.0000 94.0000
9.00000 7.00000 0.0152687 97.0000 98.0000
10.0000 7.00000 0.0266227 98.0000 96.0000
1.00000 8.00000 0.0277877 96.0000 99.0000
2.00000 8.00000 0.00756235 99.0000 93.0000
3.00000 8.00000 0.0218294 96.0000 99.0000
4.00000 8.00000 0.0298580 95.0000 101.000
5.00000 8.00000 0.0260940 101.000 92.0000
6.00000 8.00000 0.0343989 97.0000 97.0000
7.00000 8.00000 0.0188016 98.0000 95.0000
8.00000 8.00000 0.0260800 98.0000 95.0000
9.00000 8.00000 0.0186113 97.0000 97.0000
10.0000 8.00000 0.0322530 98.0000 95.0000
1.00000 9.00000 0.0286483 95.0000 100.000
2.00000 9.00000 0.00836706 99.0000 92.0000
3.00000 9.00000 0.0259448 96.0000 98.0000
4.00000 9.00000 0.0309390 96.0000 101.000
5.00000 9.00000 0.0263512 101.000 91.0000
6.00000 9.00000 0.0370691 97.0000 96.0000
7.00000 9.00000 0.0190267 97.0000 96.0000
8.00000 9.00000 0.0264446 98.0000 94.0000
9.00000 9.00000 0.0238523 97.0000 96.0000
10.0000 9.00000 0.0381839 97.0000 96.0000
1.00000 10.0000 0.0328688 95.0000 99.0000
2.00000 10.0000 0.00950572 98.0000 93.0000
3.00000 10.0000 0.0323788 95.0000 99.0000
4.00000 10.0000 0.0309591 97.0000 101.000
5.00000 10.0000 0.0281121 101.000 90.0000
6.00000 10.0000 0.0414112 96.0000 97.0000
7.00000 10.0000 0.0193439 97.0000 95.0000
8.00000 10.0000 0.0279136 97.0000 95.0000
9.00000 10.0000 0.0296969 96.0000 97.0000
10.0000 10.0000 0.0386421 97.0000 95.0000
1.00000 11.0000 0.0331762 95.0000 98.0000
2.00000 11.0000 0.0119558 98.0000 92.0000
3.00000 11.0000 0.0341665 95.0000 98.0000
4.00000 11.0000 0.0312969 96.0000 102.000
5.00000 11.0000 0.0281872 101.000 89.0000
6.00000 11.0000 0.0433350 96.0000 96.0000
7.00000 11.0000 0.0252176 97.0000 94.0000
8.00000 11.0000 0.0297165 97.0000 94.0000
9.00000 11.0000 0.0311677 95.0000 98.0000
10.0000 11.0000 0.0393426 96.0000 96.0000
1.00000 12.0000 0.0363741 95.0000 97.0000
2.00000 12.0000 0.0165882 98.0000 91.0000
3.00000 12.0000 0.0379643 95.0000 97.0000
4.00000 12.0000 0.0342678 96.0000 101.000
5.00000 12.0000 0.0312240 101.000 88.0000
6.00000 12.0000 0.0486804 96.0000 95.0000
7.00000 12.0000 0.0302558 97.0000 93.0000
8.00000 12.0000 0.0334034 97.0000 93.0000
9.00000 12.0000 0.0339468 95.0000 97.0000
10.0000 12.0000 0.0447568 97.0000 96.0000
1.00000 13.0000 0.0428963 94.0000 98.0000
2.00000 13.0000 0.0191702 97.0000 92.0000
3.00000 13.0000 0.0545213 94.0000 98.0000
4.00000 13.0000 0.0390682 95.0000 102.000
5.00000 13.0000 0.0390202 101.000 87.0000
6.00000 13.0000 0.0513107 95.0000 96.0000
7.00000 13.0000 0.0328293 97.0000 92.0000
8.00000 13.0000 0.0378205 97.0000 92.0000
9.00000 13.0000 0.0370922 95.0000 96.0000
10.0000 13.0000 0.0460583 96.0000 97.0000
1.00000 14.0000 0.0463484 94.0000 97.0000
2.00000 14.0000 0.0226802 96.0000 93.0000
3.00000 14.0000 0.0566139 93.0000 99.0000
4.00000 14.0000 0.0415933 95.0000 101.000
5.00000 14.0000 0.0445016 101.000 86.0000
6.00000 14.0000 0.0537145 95.0000 95.0000
7.00000 14.0000 0.0335718 97.0000 91.0000
8.00000 14.0000 0.0382366 98.0000 92.0000
9.00000 14.0000 0.0403990 95.0000 95.0000
10.0000 14.0000 0.0483001 96.0000 96.0000
1.00000 15.0000 0.0526107 94.0000 96.0000
2.00000 15.0000 0.0264764 95.0000 94.0000
3.00000 15.0000 0.0569072 92.0000 100.000
4.00000 15.0000 0.0420623 95.0000 100.000
5.00000 15.0000 0.0526260 101.000 85.0000
6.00000 15.0000 0.0546752 95.0000 94.0000
7.00000 15.0000 0.0350935 97.0000 90.0000
8.00000 15.0000 0.0398743 97.0000 93.0000
9.00000 15.0000 0.0413902 94.0000 96.0000
10.0000 15.0000 0.0484308 95.0000 97.0000
1.00000 16.0000 0.0530381 94.0000 95.0000
2.00000 16.0000 0.0271879 95.0000 93.0000
3.00000 16.0000 0.0592328 91.0000 101.000
4.00000 16.0000 0.0495886 95.0000 99.0000
5.00000 16.0000 0.0567488 101.000 84.0000
6.00000 16.0000 0.0568609 94.0000 95.0000
7.00000 16.0000 0.0357423 97.0000 89.0000
8.00000 16.0000 0.0423501 97.0000 92.0000
9.00000 16.0000 0.0453575 94.0000 95.0000
10.0000 16.0000 0.0498535 95.0000 96.0000
1.00000 17.0000 0.0564176 95.0000 95.0000
2.00000 17.0000 0.0274517 95.0000 92.0000
3.00000 17.0000 0.0614495 91.0000 100.000
4.00000 17.0000 0.0521054 95.0000 98.0000
5.00000 17.0000 0.0576254 101.000 83.0000
6.00000 17.0000 0.0581963 94.0000 94.0000
7.00000 17.0000 0.0580249 97.0000 88.0000
8.00000 17.0000 0.0463731 97.0000 91.0000
9.00000 17.0000 0.0469599 93.0000 96.0000
10.0000 17.0000 0.0505268 95.0000 95.0000
1.00000 18.0000 0.0571158 95.0000 94.0000
2.00000 18.0000 0.0281730 95.0000 91.0000
3.00000 18.0000 0.0684762 91.0000 99.0000
4.00000 18.0000 0.0556076 95.0000 97.0000
5.00000 18.0000 0.0610221 101.000 82.0000
6.00000 18.0000 0.0584354 94.0000 93.0000
7.00000 18.0000 0.0607384 97.0000 87.0000
8.00000 18.0000 0.0467399 97.0000 90.0000
9.00000 18.0000 0.0499151 93.0000 95.0000
10.0000 18.0000 0.0520731 94.0000 96.0000
1.00000 19.0000 0.0571746 96.0000 94.0000
2.00000 19.0000 0.0285547 95.0000 90.0000
3.00000 19.0000 0.0697364 90.0000 100.000
4.00000 19.0000 0.0570552 95.0000 96.0000
5.00000 19.0000 0.0625457 101.000 81.0000
6.00000 19.0000 0.0604685 93.0000 94.0000
7.00000 19.0000 0.0638770 97.0000 86.0000
8.00000 19.0000 0.0490896 96.0000 91.0000
9.00000 19.0000 0.0506027 93.0000 94.0000
10.0000 19.0000 0.0572396 94.0000 95.0000
1.00000 20.0000 0.0575751 96.0000 93.0000
2.00000 20.0000 0.0290873 95.0000 89.0000
3.00000 20.0000 0.0713921 90.0000 99.0000
4.00000 20.0000 0.0621674 94.0000 97.0000
5.00000 20.0000 0.0669570 101.000 80.0000
6.00000 20.0000 0.0654892 92.0000 95.0000
7.00000 20.0000 0.0677491 97.0000 85.0000
8.00000 20.0000 0.0504117 95.0000 92.0000
9.00000 20.0000 0.0527990 92.0000 95.0000
10.0000 20.0000 0.0623867 94.0000 94.0000
1.00000 21.0000 0.0650655 96.0000 92.0000
2.00000 21.0000 0.0325753 95.0000 88.0000
3.00000 21.0000 0.0743536 90.0000 98.0000
4.00000 21.0000 0.0766470 95.0000 97.0000
5.00000 21.0000 0.0682215 101.000 79.0000
6.00000 21.0000 0.0749179 92.0000 94.0000
7.00000 21.0000 0.0694061 97.0000 84.0000
8.00000 21.0000 0.0508900 95.0000 91.0000
9.00000 21.0000 0.0552399 92.0000 94.0000
10.0000 21.0000 0.0624352 93.0000 95.0000
1.00000 22.0000 0.0651910 96.0000 91.0000
2.00000 22.0000 0.0357542 94.0000 89.0000
3.00000 22.0000 0.0744349 89.0000 99.0000
4.00000 22.0000 0.0783541 95.0000 96.0000
5.00000 22.0000 0.0774534 101.000 78.0000
6.00000 22.0000 0.0859110 92.0000 93.0000
7.00000 22.0000 0.0744819 97.0000 83.0000
8.00000 22.0000 0.0556404 95.0000 90.0000
9.00000 22.0000 0.0578430 92.0000 93.0000
10.0000 22.0000 0.0654282 93.0000 94.0000
1.00000 23.0000 0.0664439 96.0000 90.0000
2.00000 23.0000 0.0388590 94.0000 88.0000
3.00000 23.0000 0.0765874 89.0000 98.0000
4.00000 23.0000 0.0799784 95.0000 95.0000
5.00000 23.0000 0.0781744 100.000 79.0000
6.00000 23.0000 0.0887378 91.0000 94.0000
7.00000 23.0000 0.0803543 96.0000 84.0000
8.00000 23.0000 0.0577196 94.0000 91.0000
9.00000 23.0000 0.0606735 92.0000 92.0000
10.0000 23.0000 0.0672879 93.0000 93.0000
1.00000 24.0000 0.0716839 96.0000 89.0000
2.00000 24.0000 0.0488665 94.0000 87.0000
3.00000 24.0000 0.0773197 88.0000 99.0000
4.00000 24.0000 0.0867497 94.0000 96.0000
5.00000 24.0000 0.0846201 100.000 78.0000
6.00000 24.0000 0.0896113 91.0000 93.0000
7.00000 24.0000 0.0898849 95.0000 85.0000
8.00000 24.0000 0.0658282 95.0000 91.0000
9.00000 24.0000 0.0624517 91.0000 93.0000
10.0000 24.0000 0.0758518 92.0000 94.0000
1.00000 25.0000 0.0730717 96.0000 88.0000
2.00000 25.0000 0.0508156 94.0000 86.0000
3.00000 25.0000 0.0805365 87.0000 100.000
4.00000 25.0000 0.0911032 94.0000 95.0000
5.00000 25.0000 0.0912631 100.000 77.0000
6.00000 25.0000 0.0954652 92.0000 93.0000
7.00000 25.0000 0.0963702 94.0000 86.0000
8.00000 25.0000 0.0692302 95.0000 90.0000
9.00000 25.0000 0.0635258 91.0000 92.0000
10.0000 25.0000 0.0761636 92.0000 93.0000
1.00000 26.0000 0.0743515 95.0000 89.0000
2.00000 26.0000 0.0555021 93.0000 87.0000
3.00000 26.0000 0.0839659 87.0000 99.0000
4.00000 26.0000 0.0917614 94.0000 94.0000
5.00000 26.0000 0.0933452 101.000 77.0000
6.00000 26.0000 0.0966699 92.0000 92.0000
7.00000 26.0000 0.0967685 93.0000 87.0000
8.00000 26.0000 0.0743863 95.0000 89.0000
9.00000 26.0000 0.0643309 91.0000 91.0000
10.0000 26.0000 0.0786046 91.0000 94.0000
1.00000 27.0000 0.0752119 96.0000 89.0000
2.00000 27.0000 0.0569042 92.0000 88.0000
3.00000 27.0000 0.0851048 86.0000 100.000
4.00000 27.0000 0.109211 93.0000 95.0000
5.00000 27.0000 0.0933580 102.000 77.0000
6.00000 27.0000 0.0977348 91.0000 93.0000
7.00000 27.0000 0.103882 93.0000 86.0000
8.00000 27.0000 0.0758740 95.0000 88.0000
9.00000 27.0000 0.0672403 91.0000 90.0000
10.0000 27.0000 0.0841820 91.0000 93.0000
1.00000 28.0000 0.0768785 96.0000 88.0000
2.00000 28.0000 0.0578638 91.0000 89.0000
3.00000 28.0000 0.0851730 86.0000 99.0000
4.00000 28.0000 0.115444 93.0000 94.0000
5.00000 28.0000 0.0986339 101.000 78.0000
6.00000 28.0000 0.0982600 90.0000 94.0000
7.00000 28.0000 0.103999 92.0000 87.0000
8.00000 28.0000 0.0796537 95.0000 87.0000
9.00000 28.0000 0.0673419 90.0000 91.0000
10.0000 28.0000 0.0854007 91.0000 92.0000
1.00000 29.0000 0.0815156 96.0000 87.0000
2.00000 29.0000 0.0586286 91.0000 88.0000
3.00000 29.0000 0.0959503 85.0000 100.000
4.00000 29.0000 0.115562 93.0000 93.0000
5.00000 29.0000 0.0993028 102.000 78.0000
6.00000 29.0000 0.100934 90.0000 93.0000
7.00000 29.0000 0.107617 92.0000 86.0000
8.00000 29.0000 0.0838029 95.0000 86.0000
9.00000 29.0000 0.0685843 90.0000 90.0000
10.0000 29.0000 0.0994141 92.0000 92.0000
1.00000 30.0000 0.0869844 97.0000 87.0000
2.00000 30.0000 0.0607881 90.0000 89.0000
3.00000 30.0000 0.101894 85.0000 99.0000
4.00000 30.0000 0.115977 93.0000 92.0000
5.00000 30.0000 0.103660 102.000 77.0000
6.00000 30.0000 0.101672 91.0000 93.0000
7.00000 30.0000 0.109226 91.0000 87.0000
8.00000 30.0000 0.0860039 94.0000 87.0000
9.00000 30.0000 0.0722466 89.0000 91.0000
10.0000 30.0000 0.102368 92.0000 91.0000
1.00000 31.0000 0.0878462 97.0000 86.0000
2.00000 31.0000 0.0618658 90.0000 88.0000
3.00000 31.0000 0.104235 85.0000 98.0000
4.00000 31.0000 0.124677 93.0000 91.0000
5.00000 31.0000 0.109323 101.000 78.0000
6.00000 31.0000 0.103766 90.0000 94.0000
7.00000 31.0000 0.111597 91.0000 86.0000
8.00000 31.0000 0.0879786 93.0000 88.0000
9.00000 31.0000 0.0773133 89.0000 90.0000
10.0000 31.0000 0.106498 92.0000 90.0000
1.00000 32.0000 0.0885040 96.0000 87.0000
2.00000 32.0000 0.0620466 89.0000 89.0000
3.00000 32.0000 0.105048 84.0000 99.0000
4.00000 32.0000 0.127552 93.0000 90.0000
5.00000 32.0000 0.110604 100.000 79.0000
6.00000 32.0000 0.104048 90.0000 93.0000
7.00000 32.0000 0.112536 91.0000 85.0000
8.00000 32.0000 0.0885074 93.0000 87.0000
9.00000 32.0000 0.0793636 89.0000 89.0000
10.0000 32.0000 0.108355 92.0000 89.0000
1.00000 33.0000 0.0907862 96.0000 86.0000
2.00000 33.0000 0.0762268 88.0000 90.0000
3.00000 33.0000 0.111475 84.0000 98.0000
4.00000 33.0000 0.128025 93.0000 89.0000
5.00000 33.0000 0.110803 100.000 78.0000
6.00000 33.0000 0.107493 91.0000 93.0000
7.00000 33.0000 0.116789 91.0000 84.0000
8.00000 33.0000 0.0925985 93.0000 86.0000
9.00000 33.0000 0.0796738 88.0000 90.0000
10.0000 33.0000 0.121950 93.0000 89.0000
1.00000 34.0000 0.0923151 96.0000 85.0000
2.00000 34.0000 0.0766117 87.0000 91.0000
3.00000 34.0000 0.113478 84.0000 97.0000
4.00000 34.0000 0.131145 93.0000 88.0000
5.00000 34.0000 0.110946 100.000 77.0000
6.00000 34.0000 0.114991 91.0000 92.0000
7.00000 34.0000 0.119086 91.0000 83.0000
8.00000 34.0000 0.0938647 93.0000 85.0000
9.00000 34.0000 0.0857718 88.0000 89.0000
10.0000 34.0000 0.124323 92.0000 90.0000
1.00000 35.0000 0.0977491 95.0000 86.0000
2.00000 35.0000 0.0808538 87.0000 90.0000
3.00000 35.0000 0.115726 83.0000 98.0000
4.00000 35.0000 0.142135 92.0000 89.0000
5.00000 35.0000 0.117154 101.000 77.0000
6.00000 35.0000 0.118864 92.0000 92.0000
7.00000 35.0000 0.119868 92.0000 83.0000
8.00000 35.0000 0.0943425 93.0000 84.0000
9.00000 35.0000 0.0885698 88.0000 88.0000
10.0000 35.0000 0.127541 91.0000 91.0000
1.00000 36.0000 0.103097 95.0000 85.0000
2.00000 36.0000 0.0846881 87.0000 89.0000
3.00000 36.0000 0.125202 83.0000 97.0000
4.00000 36.0000 0.142744 91.0000 90.0000
5.00000 36.0000 0.119753 100.000 78.0000
6.00000 36.0000 0.123074 93.0000 92.0000
7.00000 36.0000 0.120440 93.0000 83.0000
8.00000 36.0000 0.101864 93.0000 83.0000
9.00000 36.0000 0.0904133 88.0000 87.0000
10.0000 36.0000 0.130191 91.0000 90.0000
1.00000 37.0000 0.103298 95.0000 84.0000
2.00000 37.0000 0.0885674 87.0000 88.0000
3.00000 37.0000 0.128673 83.0000 96.0000
4.00000 37.0000 0.145232 91.0000 89.0000
5.00000 37.0000 0.123683 99.0000 79.0000
6.00000 37.0000 0.131472 94.0000 92.0000
7.00000 37.0000 0.121664 92.0000 84.0000
8.00000 37.0000 0.105814 93.0000 82.0000
9.00000 37.0000 0.0909878 87.0000 88.0000
10.0000 37.0000 0.131306 90.0000 91.0000
1.00000 38.0000 0.107961 95.0000 83.0000
2.00000 38.0000 0.0939872 87.0000 87.0000
3.00000 38.0000 0.134247 83.0000 95.0000
4.00000 38.0000 0.145557 91.0000 88.0000
5.00000 38.0000 0.129062 99.0000 78.0000
6.00000 38.0000 0.132957 95.0000 92.0000
7.00000 38.0000 0.121703 92.0000 83.0000
8.00000 38.0000 0.109139 93.0000 81.0000
9.00000 38.0000 0.0957225 87.0000 87.0000
10.0000 38.0000 0.131896 90.0000 90.0000
1.00000 39.0000 0.109229 95.0000 82.0000
2.00000 39.0000 0.0952667 87.0000 86.0000
3.00000 39.0000 0.138702 83.0000 94.0000
4.00000 39.0000 0.146841 91.0000 87.0000
5.00000 39.0000 0.129603 100.000 78.0000
6.00000 39.0000 0.134433 95.0000 91.0000
7.00000 39.0000 0.124087 93.0000 83.0000
8.00000 39.0000 0.114046 93.0000 80.0000
9.00000 39.0000 0.0957538 86.0000 88.0000
10.0000 39.0000 0.136463 89.0000 91.0000
1.00000 40.0000 0.109352 96.0000 82.0000
2.00000 40.0000 0.0963532 88.0000 86.0000
3.00000 40.0000 0.138973 83.0000 93.0000
4.00000 40.0000 0.151264 90.0000 88.0000
5.00000 40.0000 0.132582 100.000 77.0000
6.00000 40.0000 0.143925 95.0000 90.0000
7.00000 40.0000 0.125745 94.0000 83.0000
8.00000 40.0000 0.120950 93.0000 79.0000
9.00000 40.0000 0.0970500 86.0000 87.0000
10.0000 40.0000 0.142661 90.0000 91.0000
1.00000 41.0000 0.115480 96.0000 81.0000
2.00000 41.0000 0.0969069 88.0000 85.0000
3.00000 41.0000 0.144071 84.0000 93.0000
4.00000 41.0000 0.157351 90.0000 87.0000
5.00000 41.0000 0.134700 101.000 77.0000
6.00000 41.0000 0.150594 94.0000 91.0000
7.00000 41.0000 0.127601 94.0000 82.0000
8.00000 41.0000 0.126168 93.0000 78.0000
9.00000 41.0000 0.102730 86.0000 86.0000
10.0000 41.0000 0.142852 89.0000 92.0000
1.00000 42.0000 0.118870 95.0000 82.0000
2.00000 42.0000 0.104241 89.0000 85.0000
3.00000 42.0000 0.145568 84.0000 92.0000
4.00000 42.0000 0.168724 89.0000 88.0000
5.00000 42.0000 0.140425 101.000 76.0000
6.00000 42.0000 0.151206 94.0000 90.0000
7.00000 42.0000 0.130732 94.0000 81.0000
8.00000 42.0000 0.126957 93.0000 77.0000
9.00000 42.0000 0.104308 86.0000 85.0000
10.0000 42.0000 0.143762 89.0000 91.0000
1.00000 43.0000 0.121162 95.0000 81.0000
2.00000 43.0000 0.106987 89.0000 84.0000
3.00000 43.0000 0.151374 84.0000 91.0000
4.00000 43.0000 0.170958 88.0000 89.0000
5.00000 43.0000 0.145645 101.000 75.0000
6.00000 43.0000 0.153470 93.0000 91.0000
7.00000 43.0000 0.132199 94.0000 80.0000
8.00000 43.0000 0.134802 94.0000 77.0000
9.00000 43.0000 0.105279 85.0000 86.0000
10.0000 43.0000 0.147024 88.0000 92.0000
1.00000 44.0000 0.125947 94.0000 82.0000
2.00000 44.0000 0.114632 90.0000 84.0000
3.00000 44.0000 0.153452 84.0000 90.0000
4.00000 44.0000 0.171009 88.0000 88.0000
5.00000 44.0000 0.146384 101.000 74.0000
6.00000 44.0000 0.161096 94.0000 91.0000
7.00000 44.0000 0.135731 93.0000 81.0000
8.00000 44.0000 0.139195 93.0000 78.0000
9.00000 44.0000 0.107052 85.0000 85.0000
10.0000 44.0000 0.151418 88.0000 91.0000
1.00000 45.0000 0.127640 94.0000 81.0000
2.00000 45.0000 0.119114 90.0000 83.0000
3.00000 45.0000 0.160888 83.0000 91.0000
4.00000 45.0000 0.172952 88.0000 87.0000
5.00000 45.0000 0.147497 101.000 73.0000
6.00000 45.0000 0.169496 95.0000 91.0000
7.00000 45.0000 0.140911 93.0000 80.0000
8.00000 45.0000 0.142663 93.0000 77.0000
9.00000 45.0000 0.111264 85.0000 84.0000
10.0000 45.0000 0.151856 88.0000 90.0000
1.00000 46.0000 0.128787 95.0000 81.0000
2.00000 46.0000 0.124728 91.0000 83.0000
3.00000 46.0000 0.162731 83.0000 90.0000
4.00000 46.0000 0.173177 88.0000 86.0000
5.00000 46.0000 0.148512 100.000 74.0000
6.00000 46.0000 0.170653 94.0000 92.0000
7.00000 46.0000 0.142656 92.0000 81.0000
8.00000 46.0000 0.143258 93.0000 76.0000
9.00000 46.0000 0.122796 85.0000 83.0000
10.0000 46.0000 0.152598 87.0000 91.0000
1.00000 47.0000 0.130013 95.0000 80.0000
2.00000 47.0000 0.125971 90.0000 84.0000
3.00000 47.0000 0.163019 84.0000 90.0000
4.00000 47.0000 0.173377 88.0000 85.0000
5.00000 47.0000 0.151801 101.000 74.0000
6.00000 47.0000 0.176322 93.0000 93.0000
7.00000 47.0000 0.144967 91.0000 82.0000
8.00000 47.0000 0.144266 93.0000 75.0000
9.00000 47.0000 0.125769 85.0000 82.0000
10.0000 47.0000 0.153680 86.0000 92.0000
1.00000 48.0000 0.131722 96.0000 80.0000
2.00000 48.0000 0.127577 90.0000 83.0000
3.00000 48.0000 0.164170 84.0000 89.0000
4.00000 48.0000 0.190046 89.0000 85.0000
5.00000 48.0000 0.151834 101.000 73.0000
6.00000 48.0000 0.183731 92.0000 94.0000
7.00000 48.0000 0.146351 90.0000 83.0000
8.00000 48.0000 0.147817 94.0000 75.0000
9.00000 48.0000 0.133240 85.0000 81.0000
10.0000 48.0000 0.153846 86.0000 91.0000
1.00000 49.0000 0.133474 96.0000 79.0000
2.00000 49.0000 0.132889 90.0000 82.0000
3.00000 49.0000 0.167778 84.0000 88.0000
4.00000 49.0000 0.194186 89.0000 84.0000
5.00000 49.0000 0.162344 101.000 72.0000
6.00000 49.0000 0.185329 92.0000 93.0000
7.00000 49.0000 0.146987 89.0000 84.0000
8.00000 49.0000 0.148266 94.0000 74.0000
9.00000 49.0000 0.135139 85.0000 80.0000
10.0000 49.0000 0.153981 86.0000 90.0000
1.00000 50.0000 0.137767 96.0000 78.0000
2.00000 50.0000 0.138147 90.0000 81.0000
3.00000 50.0000 0.168940 85.0000 88.0000
4.00000 50.0000 0.194611 89.0000 83.0000
5.00000 50.0000 0.164298 101.000 71.0000
6.00000 50.0000 0.187118 92.0000 92.0000
7.00000 50.0000 0.148347 88.0000 85.0000
8.00000 50.0000 0.167300 94.0000 73.0000
9.00000 50.0000 0.135782 85.0000 79.0000
10.0000 50.0000 0.154886 86.0000 89.0000
1.00000 51.0000 0.138940 96.0000 77.0000
2.00000 51.0000 0.142122 90.0000 80.0000
3.00000 51.0000 0.170792 86.0000 88.0000
4.00000 51.0000 0.197485 89.0000 82.0000
5.00000 51.0000 0.166118 101.000 70.0000
6.00000 51.0000 0.191521 91.0000 93.0000
7.00000 51.0000 0.149053 88.0000 84.0000
8.00000 51.0000 0.167474 95.0000 73.0000
9.00000 51.0000 0.142544 85.0000 78.0000
10.0000 51.0000 0.155547 85.0000 90.0000
1.00000 52.0000 0.139898 95.0000 78.0000
2.00000 52.0000 0.143464 90.0000 79.0000
3.00000 52.0000 0.171273 86.0000 87.0000
4.00000 52.0000 0.205248 89.0000 81.0000
5.00000 52.0000 0.174218 101.000 69.0000
6.00000 52.0000 0.192871 90.0000 94.0000
7.00000 52.0000 0.156297 88.0000 83.0000
8.00000 52.0000 0.169081 96.0000 73.0000
9.00000 52.0000 0.143718 85.0000 77.0000
10.0000 52.0000 0.161093 84.0000 91.0000
1.00000 53.0000 0.141336 95.0000 77.0000
2.00000 53.0000 0.145725 90.0000 78.0000
3.00000 53.0000 0.171362 85.0000 88.0000
4.00000 53.0000 0.212858 89.0000 80.0000
5.00000 53.0000 0.174611 100.000 70.0000
6.00000 53.0000 0.193019 90.0000 93.0000
7.00000 53.0000 0.163476 88.0000 82.0000
8.00000 53.0000 0.171339 96.0000 72.0000
9.00000 53.0000 0.146164 85.0000 76.0000
10.0000 53.0000 0.161579 84.0000 90.0000
