Simulation Iteration Time Var1 Var2
1.00000 34.0000 0.0349827 1.00002e+06 979.000
2.00000 34.0000 0.0217828 1.00002e+06 978.000
1.00000 35.0000 0.0371333 1.00002e+06 979.000
2.00000 35.0000 0.0218862 1.00002e+06 978.000
1.00000 36.0000 0.0375651 1.00002e+06 979.000
2.00000 36.0000 0.0225262 1.00002e+06 978.000
1.00000 37.0000 0.0378428 1.00002e+06 979.000
2.00000 37.0000 0.0272010 1.00002e+06 977.000
1.00000 38.0000 0.0388214 1.00002e+06 979.000
2.00000 38.0000 0.0272488 1.00002e+06 976.000
1.00000 39.0000 0.0400384 1.00002e+06 979.000
2.00000 39.0000 0.0276040 1.00002e+06 976.000
1.00000 40.0000 0.0420440 1.00002e+06 978.000
2.00000 40.0000 0.0276279 1.00003e+06 975.000
1.00000 41.0000 0.0433503 1.00002e+06 978.000
2.00000 41.0000 0.0281810 1.00003e+06 975.000
1.00000 42.0000 0.0466073 1.00002e+06 977.000
2.00000 42.0000 0.0285333 1.00003e+06 974.000
1.00000 43.0000 0.0468087 1.00002e+06 977.000
2.00000 43.0000 0.0285629 1.00003e+06 973.000
1.00000 44.0000 0.0484247 1.00002e+06 976.000
2.00000 44.0000 0.0291647 1.00003e+06 973.000
1.00000 45.0000 0.0484902 1.00002e+06 975.000
2.00000 45.0000 0.0303577 1.00003e+06 973.000
1.00000 46.0000 0.0496084 1.00002e+06 975.000
2.00000 46.0000 0.0307015 1.00003e+06 972.000
1.00000 47.0000 0.0496219 1.00002e+06 975.000
2.00000 47.0000 0.0310253 1.00003e+06 972.000
1.00000 48.0000 0.0501211 1.00002e+06 975.000
2.00000 48.0000 0.0336650 1.00003e+06 972.000
1.00000 49.0000 0.0512068 1.00002e+06 975.000
2.00000 49.0000 0.0373060 1.00003e+06 972.000
1.00000 50.0000 0.0512978 1.00002e+06 974.000
2.00000 50.0000 0.0380992 1.00003e+06 971.000
1.00000 51.0000 0.0517388 1.00003e+06 973.000
2.00000 51.0000 0.0390915 1.00004e+06 971.000
1.00000 52.0000 0.0521834 1.00003e+06 973.000
2.00000 52.0000 0.0397626 1.00004e+06 970.000
1.00000 53.0000 0.0527407 1.00003e+06 972.000
2.00000 53.0000 0.0398110 1.00004e+06 970.000
1.00000 54.0000 0.0529269 1.00003e+06 971.000
2.00000 54.0000 0.0402688 1.00004e+06 969.000
1.00000 55.0000 0.0534486 1.00003e+06 971.000
2.00000 55.0000 0.0420578 1.00004e+06 968.000
1.00000 56.0000 0.0547027 1.00003e+06 971.000
2.00000 56.0000 0.0429104 1.00004e+06 967.000
1.00000 57.0000 0.0554962 1.00003e+06 970.000
2.00000 57.0000 0.0453191 1.00004e+06 966.000
1.00000 58.0000 0.0556766 1.00003e+06 970.000
2.00000 58.0000 0.0453725 1.00004e+06 966.000
1.00000 59.0000 0.0571205 1.00003e+06 970.000
2.00000 59.0000 0.0459775 1.00004e+06 965.000
1.00000 60.0000 0.0583057 1.00003e+06 969.000
2.00000 60.0000 0.0460233 1.00004e+06 965.000
1.00000 61.0000 0.0605437 1.00003e+06 969.000
2.00000 61.0000 0.0471416 1.00004e+06 964.000
1.00000 62.0000 0.0606254 1.00004e+06 968.000
2.00000 62.0000 0.0483313 1.00004e+06 963.000
1.00000 63.0000 0.0606929 1.00004e+06 967.000
2.00000 63.0000 0.0489872 1.00004e+06 963.000
1.00000 64.0000 0.0609083 1.00004e+06 967.000
2.00000 64.0000 0.0491920 1.00004e+06 963.000
1.00000 65.0000 0.0613481 1.00004e+06 967.000
2.00000 65.0000 0.0495577 1.00004e+06 963.000
1.00000 66.0000 0.0613985 1.00004e+06 967.000
2.00000 66.0000 0.0502886 1.00004e+06 962.000
1.00000 67.0000 0.0627347 1.00004e+06 967.000
2.00000 67.0000 0.0509071 1.00005e+06 962.000
1.00000 68.0000 0.0634232 1.00004e+06 967.000
2.00000 68.0000 0.0543015 1.00005e+06 961.000
1.00000 69.0000 0.0642430 1.00004e+06 967.000
2.00000 69.0000 0.0563218 1.00005e+06 960.000
1.00000 70.0000 0.0644085 1.00004e+06 967.000
2.00000 70.0000 0.0567137 1.00005e+06 959.000
1.00000 71.0000 0.0646011 1.00004e+06 966.000
2.00000 71.0000 0.0570493 1.00005e+06 958.000
1.00000 72.0000 0.0650896 1.00004e+06 965.000
2.00000 72.0000 0.0574052 1.00005e+06 958.000
1.00000 73.0000 0.0651630 1.00004e+06 964.000
2.00000 73.0000 0.0574330 1.00005e+06 957.000
1.00000 74.0000 0.0679583 1.00004e+06 963.000
2.00000 74.0000 0.0580464 1.00005e+06 957.000
1.00000 75.0000 0.0681996 1.00004e+06 963.000
2.00000 75.0000 0.0593292 1.00005e+06 957.000
1.00000 76.0000 0.0694440 1.00004e+06 963.000
2.00000 76.0000 0.0614233 1.00005e+06 956.000
1.00000 77.0000 0.0707218 1.00005e+06 963.000
2.00000 77.0000 0.0623475 1.00005e+06 955.000
1.00000 78.0000 0.0710482 1.00005e+06 962.000
2.00000 78.0000 0.0628072 1.00005e+06 954.000
1.00000 79.0000 0.0732576 1.00005e+06 961.000
2.00000 79.0000 0.0631958 1.00005e+06 954.000
1.00000 80.0000 0.0736745 1.00005e+06 960.000
2.00000 80.0000 0.0637441 1.00006e+06 954.000
1.00000 81.0000 0.0742580 1.00005e+06 959.000
2.00000 81.0000 0.0649014 1.00006e+06 954.000
1.00000 82.0000 0.0754329 1.00005e+06 958.000
2.00000 82.0000 0.0653006 1.00006e+06 953.000
1.00000 83.0000 0.0755443 1.00005e+06 958.000
2.00000 83.0000 0.0664843 1.00006e+06 953.000
1.00000 84.0000 0.0757304 1.00005e+06 959.000
2.00000 84.0000 0.0675336 1.00006e+06 952.000
1.00000 85.0000 0.0759831 1.00005e+06 958.000
2.00000 85.0000 0.0690178 1.00006e+06 952.000
1.00000 86.0000 0.0766960 1.00005e+06 957.000
2.00000 86.0000 0.0691772 1.00006e+06 951.000
1.00000 87.0000 0.0767924 1.00005e+06 957.000
2.00000 87.0000 0.0703502 1.00006e+06 950.000
1.00000 88.0000 0.0801997 1.00005e+06 957.000
2.00000 88.0000 0.0705487 1.00006e+06 950.000
1.00000 89.0000 0.0803616 1.00006e+06 957.000
2.00000 89.0000 0.0709296 1.00006e+06 949.000
1.00000 90.0000 0.0806200 1.00005e+06 957.000
2.00000 90.0000 0.0711770 1.00006e+06 948.000
1.00000 91.0000 0.0807651 1.00005e+06 956.000
2.00000 91.0000 0.0716302 1.00006e+06 947.000
1.00000 92.0000 0.0808289 1.00006e+06 955.000
2.00000 92.0000 0.0717013 1.00006e+06 947.000
1.00000 93.0000 0.0809608 1.00006e+06 954.000
2.00000 93.0000 0.0719689 1.00006e+06 946.000
1.00000 94.0000 0.0820238 1.00006e+06 953.000
2.00000 94.0000 0.0722689 1.00006e+06 945.000
1.00000 95.0000 0.0823460 1.00006e+06 953.000
2.00000 95.0000 0.0729365 1.00006e+06 944.000
1.00000 96.0000 0.0837753 1.00006e+06 952.000
2.00000 96.0000 0.0734071 1.00006e+06 943.000
1.00000 97.0000 0.0851325 1.00006e+06 952.000
2.00000 97.0000 0.0751858 1.00007e+06 942.000
1.00000 98.0000 0.0858976 1.00006e+06 952.000
2.00000 98.0000 0.0756406 1.00007e+06 941.000
1.00000 99.0000 0.0867000 1.00006e+06 951.000
2.00000 99.0000 0.0785621 1.00007e+06 941.000
1.00000 100.000 0.0881920 1.00006e+06 951.000
2.00000 100.000 0.0786630 1.00007e+06 940.000
1.00000 101.000 0.0882972 1.00006e+06 950.000
2.00000 101.000 0.0805994 1.00007e+06 940.000
1.00000 102.000 0.0891398 1.00006e+06 949.000
2.00000 102.000 0.0815194 1.00007e+06 940.000
1.00000 103.000 0.0920137 1.00006e+06 949.000
2.00000 103.000 0.0816404 1.00007e+06 940.000
1.00000 104.000 0.0938574 1.00006e+06 949.000
2.00000 104.000 0.0819754 1.00007e+06 940.000
1.00000 105.000 0.0955446 1.00006e+06 948.000
2.00000 105.000 0.0823166 1.00007e+06 940.000
1.00000 106.000 0.0966129 1.00006e+06 947.000
2.00000 106.000 0.0830571 1.00007e+06 939.000
1.00000 107.000 0.0966945 1.00006e+06 947.000
2.00000 107.000 0.0832532 1.00007e+06 939.000
1.00000 108.000 0.0967543 1.00006e+06 948.000
2.00000 108.000 0.0848251 1.00008e+06 939.000
1.00000 109.000 0.0974626 1.00006e+06 948.000
2.00000 109.000 0.0850106 1.00008e+06 938.000
1.00000 110.000 0.0983526 1.00006e+06 948.000
2.00000 110.000 0.0857875 1.00008e+06 938.000
1.00000 111.000 0.0991671 1.00006e+06 948.000
2.00000 111.000 0.0877994 1.00008e+06 937.000
1.00000 112.000 0.101184 1.00006e+06 948.000
2.00000 112.000 0.0912129 1.00008e+06 936.000
1.00000 113.000 0.103187 1.00006e+06 947.000
2.00000 113.000 0.0942275 1.00008e+06 935.000
1.00000 114.000 0.103662 1.00006e+06 946.000
2.00000 114.000 0.0952274 1.00008e+06 934.000
1.00000 115.000 0.105746 1.00006e+06 946.000
2.00000 115.000 0.0956101 1.00008e+06 934.000
1.00000 116.000 0.106292 1.00006e+06 946.000
2.00000 116.000 0.0963433 1.00008e+06 933.000
1.00000 117.000 0.106657 1.00006e+06 945.000
2.00000 117.000 0.0973036 1.00008e+06 933.000
1.00000 118.000 0.108084 1.00006e+06 944.000
2.00000 118.000 0.0978716 1.00008e+06 932.000
1.00000 119.000 0.108374 1.00006e+06 943.000
2.00000 119.000 0.100220 1.00008e+06 931.000
1.00000 120.000 0.108990 1.00007e+06 942.000
2.00000 120.000 0.102252 1.00008e+06 930.000
1.00000 121.000 0.109820 1.00007e+06 941.000
2.00000 121.000 0.102413 1.00008e+06 929.000
1.00000 122.000 0.109854 1.00007e+06 941.000
2.00000 122.000 0.103093 1.00009e+06 929.000
1.00000 123.000 0.110996 1.00007e+06 941.000
2.00000 123.000 0.103474 1.00009e+06 929.000
1.00000 124.000 0.112151 1.00007e+06 940.000
2.00000 124.000 0.104113 1.00009e+06 928.000
1.00000 125.000 0.112568 1.00007e+06 940.000
2.00000 125.000 0.104982 1.00009e+06 928.000
1.00000 126.000 0.113465 1.00007e+06 939.000
2.00000 126.000 0.105020 1.00009e+06 928.000
1.00000 127.000 0.113574 1.00007e+06 938.000
2.00000 127.000 0.107478 1.00009e+06 927.000
1.00000 128.000 0.114953 1.00007e+06 937.000
2.00000 128.000 0.107752 1.00009e+06 926.000
1.00000 129.000 0.115044 1.00007e+06 937.000
2.00000 129.000 0.107765 1.00009e+06 925.000
1.00000 130.000 0.116196 1.00007e+06 937.000
2.00000 130.000 0.108131 1.00009e+06 925.000
1.00000 131.000 0.116572 1.00007e+06 936.000
2.00000 131.000 0.108765 1.00009e+06 925.000
1.00000 132.000 0.118030 1.00007e+06 935.000
2.00000 132.000 0.108935 1.00009e+06 925.000
1.00000 133.000 0.118642 1.00007e+06 934.000
2.00000 133.000 0.109322 1.00009e+06 924.000
1.00000 134.000 0.119849 1.00007e+06 933.000
2.00000 134.000 0.110152 1.00010e+06 924.000
1.00000 135.000 0.120696 1.00007e+06 932.000
2.00000 135.000 0.111901 1.00010e+06 923.000
1.00000 136.000 0.121236 1.00008e+06 932.000
2.00000 136.000 0.112204 1.00009e+06 923.000
1.00000 137.000 0.121804 1.00008e+06 932.000
2.00000 137.000 0.113769 1.00010e+06 923.000
1.00000 138.000 0.122737 1.00008e+06 931.000
2.00000 138.000 0.114406 1.00010e+06 923.000
1.00000 139.000 0.122942 1.00008e+06 930.000
2.00000 139.000 0.117114 1.00010e+06 922.000
1.00000 140.000 0.123643 1.00008e+06 929.000
2.00000 140.000 0.117271 1.00010e+06 922.000
1.00000 141.000 0.124874 1.00008e+06 929.000
2.00000 141.000 0.117402 1.00010e+06 922.000
1.00000 142.000 0.125107 1.00008e+06 929.000
2.00000 142.000 0.118386 1.00010e+06 922.000
1.00000 143.000 0.127082 1.00008e+06 929.000
2.00000 143.000 0.122286 1.00010e+06 921.000
1.00000 144.000 0.127133 1.00008e+06 929.000
2.00000 144.000 0.122659 1.00010e+06 920.000
1.00000 145.000 0.127284 1.00008e+06 928.000
2.00000 145.000 0.124357 1.00010e+06 920.000
1.00000 146.000 0.129274 1.00008e+06 928.000
2.00000 146.000 0.124797 1.00010e+06 919.000
1.00000 147.000 0.129327 1.00008e+06 927.000
2.00000 147.000 0.125476 1.00010e+06 919.000
1.00000 148.000 0.130055 1.00008e+06 926.000
2.00000 148.000 0.126149 1.00010e+06 918.000
1.00000 149.000 0.130267 1.00008e+06 926.000
2.00000 149.000 0.126640 1.00010e+06 917.000
1.00000 150.000 0.131119 1.00008e+06 926.000
2.00000 150.000 0.127335 1.00010e+06 917.000
1.00000 151.000 0.131134 1.00008e+06 925.000
2.00000 151.000 0.128109 1.00010e+06 916.000
1.00000 152.000 0.131227 1.00009e+06 925.000
2.00000 152.000 0.128676 1.00010e+06 916.000
1.00000 153.000 0.132278 1.00009e+06 924.000
2.00000 153.000 0.128895 1.00011e+06 915.000
1.00000 154.000 0.132969 1.00009e+06 923.000
2.00000 154.000 0.129345 1.00011e+06 914.000
1.00000 155.000 0.136101 1.00009e+06 922.000
2.00000 155.000 0.131619 1.00011e+06 913.000
1.00000 156.000 0.136114 1.00009e+06 921.000
2.00000 156.000 0.132878 1.00011e+06 913.000
1.00000 157.000 0.136610 1.00009e+06 921.000
2.00000 157.000 0.132929 1.00011e+06 913.000
1.00000 158.000 0.137314 1.00009e+06 920.000
2.00000 158.000 0.133822 1.00011e+06 913.000
1.00000 159.000 0.138057 1.00009e+06 919.000
2.00000 159.000 0.134229 1.00011e+06 913.000
1.00000 160.000 0.138092 1.00009e+06 919.000
2.00000 160.000 0.135539 1.00011e+06 912.000
1.00000 161.000 0.139914 1.00009e+06 919.000
2.00000 161.000 0.136249 1.00011e+06 911.000
1.00000 162.000 0.141637 1.00009e+06 919.000
2.00000 162.000 0.137952 1.00011e+06 910.000
1.00000 163.000 0.141917 1.00010e+06 919.000
2.00000 163.000 0.138392 1.00012e+06 909.000
1.00000 164.000 0.141996 1.00009e+06 919.000
2.00000 164.000 0.138623 1.00012e+06 908.000
1.00000 165.000 0.143544 1.00010e+06 919.000
2.00000 165.000 0.139009 1.00012e+06 908.000
1.00000 166.000 0.144576 1.00010e+06 918.000
2.00000 166.000 0.140049 1.00012e+06 907.000
1.00000 167.000 0.145655 1.00010e+06 918.000
2.00000 167.000 0.140729 1.00011e+06 907.000
1.00000 168.000 0.145743 1.00010e+06 918.000
2.00000 168.000 0.141141 1.00012e+06 907.000
1.00000 169.000 0.147604 1.00010e+06 917.000
2.00000 169.000 0.141343 1.00012e+06 906.000
1.00000 170.000 0.147921 1.00010e+06 917.000
2.00000 170.000 0.141612 1.00012e+06 905.000
1.00000 171.000 0.149263 1.00010e+06 916.000
2.00000 171.000 0.141882 1.00012e+06 904.000
1.00000 172.000 0.149942 1.00010e+06 915.000
2.00000 172.000 0.142497 1.00012e+06 903.000
1.00000 173.000 0.150655 1.00010e+06 915.000
2.00000 173.000 0.142616 1.00012e+06 903.000
1.00000 174.000 0.150759 1.00010e+06 914.000
2.00000 174.000 0.142657 1.00012e+06 902.000
1.00000 175.000 0.153432 1.00010e+06 913.000
2.00000 175.000 0.146908 1.00012e+06 901.000
1.00000 176.000 0.153528 1.00010e+06 913.000
2.00000 176.000 0.147114 1.00012e+06 900.000
1.00000 177.000 0.155672 1.00010e+06 913.000
2.00000 177.000 0.147361 1.00012e+06 900.000
1.00000 178.000 0.155794 1.00010e+06 912.000
2.00000 178.000 0.148181 1.00012e+06 899.000
1.00000 179.000 0.157068 1.00010e+06 911.000
2.00000 179.000 0.149484 1.00012e+06 899.000
1.00000 180.000 0.158398 1.00010e+06 911.000
2.00000 180.000 0.150022 1.00012e+06 898.000
1.00000 181.000 0.162366 1.00010e+06 911.000
2.00000 181.000 0.150554 1.00013e+06 897.000
1.00000 182.000 0.162862 1.00010e+06 911.000
2.00000 182.000 0.151156 1.00013e+06 896.000
1.00000 183.000 0.163954 1.00010e+06 910.000
2.00000 183.000 0.151586 1.00013e+06 896.000
1.00000 184.000 0.164203 1.00010e+06 910.000
2.00000 184.000 0.152034 1.00013e+06 895.000
1.00000 185.000 0.164247 1.00010e+06 909.000
2.00000 185.000 0.152108 1.00013e+06 894.000
1.00000 186.000 0.165688 1.00011e+06 909.000
2.00000 186.000 0.152745 1.00013e+06 893.000
1.00000 187.000 0.167077 1.00011e+06 908.000
2.00000 187.000 0.153138 1.00013e+06 893.000
1.00000 188.000 0.168790 1.00011e+06 907.000
2.00000 188.000 0.154194 1.00013e+06 893.000
1.00000 189.000 0.168957 1.00011e+06 907.000
2.00000 189.000 0.159277 1.00013e+06 892.000
1.00000 190.000 0.169864 1.00011e+06 906.000
2.00000 190.000 0.160389 1.00013e+06 891.000
1.00000 191.000 0.170261 1.00011e+06 905.000
2.00000 191.000 0.161855 1.00013e+06 891.000
1.00000 192.000 0.170950 1.00011e+06 905.000
2.00000 192.000 0.162472 1.00013e+06 891.000
1.00000 193.000 0.171846 1.00011e+06 904.000
2.00000 193.000 0.162665 1.00013e+06 891.000
1.00000 194.000 0.172194 1.00011e+06 904.000
2.00000 194.000 0.162720 1.00014e+06 891.000
1.00000 195.000 0.172220 1.00011e+06 903.000
2.00000 195.000 0.163237 1.00014e+06 891.000
1.00000 196.000 0.172533 1.00011e+06 902.000
2.00000 196.000 0.164837 1.00014e+06 890.000
1.00000 197.000 0.172849 1.00011e+06 902.000
2.00000 197.000 0.165170 1.00014e+06 890.000
1.00000 198.000 0.172953 1.00011e+06 902.000
2.00000 198.000 0.165908 1.00014e+06 889.000
1.00000 199.000 0.173453 1.00011e+06 902.000
2.00000 199.000 0.169202 1.00014e+06 889.000
1.00000 200.000 0.173521 1.00012e+06 902.000
2.00000 200.000 0.171834 1.00014e+06 888.000
1.00000 201.000 0.173527 1.00012e+06 902.000
2.00000 201.000 0.172412 1.00014e+06 888.000
1.00000 202.000 0.177123 1.00012e+06 902.000
2.00000 202.000 0.174206 1.00014e+06 887.000
1.00000 203.000 0.177327 1.00012e+06 901.000
2.00000 203.000 0.174972 1.00014e+06 887.000
1.00000 204.000 0.177446 1.00012e+06 900.000
2.00000 204.000 0.176071 1.00014e+06 886.000
1.00000 205.000 0.178347 1.00012e+06 900.000
2.00000 205.000 0.176859 1.00014e+06 885.000
1.00000 206.000 0.178861 1.00012e+06 899.000
2.00000 206.000 0.178901 1.00014e+06 885.000
1.00000 207.000 0.179952 1.00012e+06 899.000
2.00000 207.000 0.179111 1.00014e+06 885.000
1.00000 208.000 0.180716 1.00012e+06 899.000
2.00000 208.000 0.179669 1.00014e+06 885.000
1.00000 209.000 0.181441 1.00012e+06 899.000
2.00000 209.000 0.179981 1.00014e+06 885.000
1.00000 210.000 0.181704 1.00012e+06 898.000
2.00000 210.000 0.180474 1.00014e+06 885.000
1.00000 211.000 0.182147 1.00012e+06 898.000
2.00000 211.000 0.183577 1.00014e+06 885.000
1.00000 212.000 0.182524 1.00012e+06 898.000
2.00000 212.000 0.187391 1.00015e+06 885.000
1.00000 213.000 0.184394 1.00012e+06 898.000
2.00000 213.000 0.188850 1.00015e+06 885.000
1.00000 214.000 0.185179 1.00012e+06 898.000
2.00000 214.000 0.189997 1.00015e+06 884.000
1.00000 215.000 0.185757 1.00012e+06 898.000
2.00000 215.000 0.190447 1.00015e+06 883.000
1.00000 216.000 0.186580 1.00012e+06 897.000
2.00000 216.000 0.190783 1.00015e+06 883.000
1.00000 217.000 0.187853 1.00012e+06 896.000
2.00000 217.000 0.192992 1.00015e+06 883.000
1.00000 218.000 0.188499 1.00013e+06 896.000
2.00000 218.000 0.194086 1.00015e+06 883.000
1.00000 219.000 0.188845 1.00013e+06 896.000
2.00000 219.000 0.195688 1.00015e+06 883.000
1.00000 220.000 0.189697 1.00013e+06 895.000
2.00000 220.000 0.196134 1.00015e+06 882.000
1.00000 221.000 0.189803 1.00013e+06 895.000
2.00000 221.000 0.198395 1.00015e+06 881.000
1.00000 222.000 0.189987 1.00013e+06 895.000
2.00000 222.000 0.199058 1.00015e+06 881.000
1.00000 223.000 0.190062 1.00013e+06 895.000
2.00000 223.000 0.199398 1.00015e+06 880.000
1.00000 224.000 0.191031 1.00013e+06 895.000
2.00000 224.000 0.200830 1.00015e+06 880.000
1.00000 225.000 0.191092 1.00013e+06 895.000
2.00000 225.000 0.201689 1.00015e+06 879.000
1.00000 226.000 0.191633 1.00013e+06 894.000
2.00000 226.000 0.201806 1.00015e+06 879.000
1.00000 227.000 0.193073 1.00013e+06 893.000
2.00000 227.000 0.203033 1.00015e+06 879.000
1.00000 228.000 0.194687 1.00013e+06 893.000
2.00000 228.000 0.204421 1.00015e+06 879.000
1.00000 229.000 0.195235 1.00013e+06 893.000
2.00000 229.000 0.205167 1.00015e+06 879.000
1.00000 230.000 0.195309 1.00013e+06 893.000
2.00000 230.000 0.205749 1.00015e+06 879.000
1.00000 231.000 0.195784 1.00013e+06 893.000
2.00000 231.000 0.205866 1.00016e+06 879.000
1.00000 232.000 0.195931 1.00014e+06 893.000
2.00000 232.000 0.206567 1.00016e+06 878.000
1.00000 233.000 0.196693 1.00013e+06 893.000
2.00000 233.000 0.207269 1.00016e+06 878.000
1.00000 234.000 0.196694 1.00014e+06 893.000
2.00000 234.000 0.208909 1.00016e+06 877.000
1.00000 235.000 0.200651 1.00014e+06 892.000
2.00000 235.000 0.210619 1.00016e+06 877.000
1.00000 236.000 0.202709 1.00014e+06 892.000
2.00000 236.000 0.212521 1.00016e+06 876.000
1.00000 237.000 0.202854 1.00014e+06 891.000
2.00000 237.000 0.214550 1.00016e+06 876.000
1.00000 238.000 0.202855 1.00014e+06 890.000
2.00000 238.000 0.214869 1.00016e+06 875.000
1.00000 239.000 0.204105 1.00014e+06 889.000
2.00000 239.000 0.215286 1.00016e+06 875.000
1.00000 240.000 0.204560 1.00014e+06 889.000
2.00000 240.000 0.216315 1.00016e+06 875.000
1.00000 241.000 0.204567 1.00014e+06 888.000
2.00000 241.000 0.216384 1.00016e+06 875.000
1.00000 242.000 0.205276 1.00014e+06 887.000
2.00000 242.000 0.216582 1.00016e+06 875.000
1.00000 243.000 0.206212 1.00014e+06 886.000
2.00000 243.000 0.219253 1.00016e+06 875.000
1.00000 244.000 0.206743 1.00014e+06 886.000
2.00000 244.000 0.222521 1.00016e+06 874.000
1.00000 245.000 0.207716 1.00014e+06 886.000
2.00000 245.000 0.224822 1.00016e+06 873.000
1.00000 246.000 0.208225 1.00014e+06 885.000
2.00000 246.000 0.226102 1.00016e+06 873.000
1.00000 247.000 0.208934 1.00014e+06 884.000
2.00000 247.000 0.227184 1.00016e+06 872.000
1.00000 248.000 0.209221 1.00014e+06 883.000
2.00000 248.000 0.227460 1.00017e+06 872.000
1.00000 249.000 0.209753 1.00014e+06 883.000
2.00000 249.000 0.228940 1.00017e+06 872.000
1.00000 250.000 0.209847 1.00014e+06 883.000
2.00000 250.000 0.229205 1.00017e+06 872.000
1.00000 251.000 0.210270 1.00014e+06 882.000
2.00000 251.000 0.229264 1.00017e+06 871.000
1.00000 252.000 0.211062 1.00014e+06 882.000
2.00000 252.000 0.229330 1.00017e+06 870.000
1.00000 253.000 0.212012 1.00014e+06 881.000
2.00000 253.000 0.229441 1.00017e+06 870.000
1.00000 254.000 0.212148 1.00014e+06 881.000
2.00000 254.000 0.231622 1.00017e+06 870.000
1.00000 255.000 0.212347 1.00015e+06 880.000
2.00000 255.000 0.232412 1.00017e+06 870.000
1.00000 256.000 0.212904 1.00015e+06 879.000
2.00000 256.000 0.232539 1.00017e+06 869.000
1.00000 257.000 0.213651 1.00015e+06 880.000
2.00000 257.000 0.234434 1.00017e+06 869.000
1.00000 258.000 0.215349 1.00015e+06 879.000
2.00000 258.000 0.234579 1.00017e+06 869.000
